lgd,quarter,state,district,deposit,advance,cdr
687,2016-12,telangana,Jayashankar Bhupalapally,1481.38,1446.63,97.65
695,2016-12,telangana,Jogulamba Gadwal,1008.72,981.89,97.34
685,2016-12,telangana,Kamareddy,2036.79,2161.95,106.15
508,2016-12,telangana,Karimnagar,8603.02,6270.19,72.88
509,2016-12,telangana,Khammam,6508.61,7383.7,113.45
688,2016-12,telangana,Mahabubabad,1817.38,1724.62,94.9
512,2016-12,telangana,Mahabubnagar,4571.77,5004.41,109.46
684,2016-12,telangana,Mancherial,3038.58,1680.17,55.29
513,2016-12,telangana,Medak,2780.08,5040.67,181.31
700,2016-12,telangana,Medchal Malkajgiri,40118.08,23547.15,58.69
694,2016-12,telangana,Nagarkurnool,1617.76,1866.96,115.4
514,2016-12,telangana,Nalgonda,5368.52,7453.94,138.85
680,2016-12,telangana,Nirmal,1407.11,1190.47,84.6
516,2016-12,telangana,Nizamabad,7432.72,6669.76,89.74
682,2016-12,telangana,Peddapalli,4089.55,2016.05,49.3
683,2016-12,telangana,Rajanna Sircilla,1583.35,840.22,53.07
518,2016-12,telangana,Ranga Reddy,53475.65,30799.73,57.6
691,2016-12,telangana,Sangareddy,8702.72,5925.3,68.09
692,2016-12,telangana,Siddipet,3076.66,2493.45,81.04
696,2016-12,telangana,Suryapet,2573.93,3466.35,134.67
698,2016-12,telangana,Vikarabad,1800.81,1759.5,97.71
693,2016-12,telangana,Wanaparthy,1264.41,1413.65,111.8
522,2016-12,telangana,Warangal,10534.51,7484.38,71.05
697,2016-12,telangana,Yadadri Bhuvanagiri,2075.67,1973.65,95.09
664,2016-12,west-bengal,Alipurduar,,,38.0
305,2016-12,west-bengal,Bankura,,,27.0
307,2016-12,west-bengal,Birbhum,,,35.0
308,2016-12,west-bengal,Coochbehar,,,63.0
309,2016-12,west-bengal,Darjeeling,,,55.0
312,2016-12,west-bengal,Hooghly,,,26.0
313,2016-12,west-bengal,Howrah,,,68.0
314,2016-12,west-bengal,Jalpaiguri,,,40.0
315,2016-12,west-bengal,Kolkata,,,91.0
319,2016-12,west-bengal,Murshidabad,,,50.0
320,2016-12,west-bengal,Nadia,,,42.0
306,2016-12,west-bengal,Purba Bardhaman,,,38.0
321,2016-12,west-bengal,Purulia,,,45.0
438,2017-03,gujarat,Ahmadabad,16446692.22,17689675.14,107.56
439,2017-03,gujarat,Amreli,646827.54,383148.12,59.23
440,2017-03,gujarat,Anand,2770068.95,626426.64,22.61
672,2017-03,gujarat,Arvalli,330983.49,233941.2,70.68
441,2017-03,gujarat,Banas Kantha,779485.45,811010.14,104.04
442,2017-03,gujarat,Bharuch,1599758.65,669530.19,41.85
443,2017-03,gujarat,Bhavnagar,1553130.0,709220.38,45.66
676,2017-03,gujarat,Botad,185800.03,146578.4,78.89
668,2017-03,gujarat,Chhotaudepur,192267.57,103461.42,53.81
444,2017-03,gujarat,Dang,59391.17,6456.91,10.87
445,2017-03,gujarat,Dohad,353292.03,117205.29,33.18
446,2017-03,gujarat,Gandhinagar,2731034.1,1384479.57,50.69
675,2017-03,gujarat,Gir Somnath,473781.03,248783.04,52.51
447,2017-03,gujarat,Jamnagar,1479292.5,882454.5,59.65
448,2017-03,gujarat,Junagadh,1052196.49,496987.35,47.23
449,2017-03,gujarat,Kachchh,3021587.8,1101390.39,36.45
450,2017-03,gujarat,Kheda,1319690.12,384900.53,29.17
451,2017-03,gujarat,Mahesana,1316352.55,968261.7,73.56
669,2017-03,gujarat,Mahisagar,289322.78,88134.18,30.46
673,2017-03,gujarat,Morbi,595693.94,864597.07,145.14
453,2017-03,gujarat,Navsari,1904728.42,392639.17,20.61
454,2017-03,gujarat,Panch Mahals,560191.56,230233.2,41.1
455,2017-03,gujarat,Patan,484384.7,296209.41,61.15
456,2017-03,gujarat,Porbandar,734541.18,177997.3,24.23
457,2017-03,gujarat,Rajkot,3924825.1,3368822.43,85.83
458,2017-03,gujarat,Sabar Kantha,664195.64,566151.39,85.24
459,2017-03,gujarat,Surat,6618775.18,6801620.56,102.76
460,2017-03,gujarat,Surendranagar,711168.23,438059.0,61.6
641,2017-03,gujarat,Tapi,285182.14,84752.76,29.72
461,2017-03,gujarat,Vadodara,7338885.43,4733079.22,64.49
462,2017-03,gujarat,Valsad,1427718.24,772985.84,54.14
58,2017-03,haryana,Ambala,1473056.0,677149.0,45.97
59,2017-03,haryana,Bhiwani,816246.0,607807.0,74.46
60,2017-03,haryana,Faridabad,3448374.0,2038939.0,59.13
61,2017-03,haryana,Fatehabad,396638.0,470308.0,118.57
62,2017-03,haryana,Gurugram,10144679.0,5432555.0,53.55
63,2017-03,haryana,Hisar,1287593.0,1204281.0,93.53
64,2017-03,haryana,Jhajjar,787750.0,510583.0,64.82
65,2017-03,haryana,Jind,504198.0,540635.0,107.23
66,2017-03,haryana,Kaithal,421082.0,612216.0,145.39
67,2017-03,haryana,Karnal,1197796.0,1755055.0,146.52
68,2017-03,haryana,Kurukshetra,816784.0,616357.0,75.46
69,2017-03,haryana,Mahendragarh,483175.0,211882.0,43.85
604,2017-03,haryana,Nuh,197384.0,139261.0,70.55
619,2017-03,haryana,Palwal,417252.0,321235.0,76.99
70,2017-03,haryana,Panchkula,1804000.0,1087868.0,60.3
71,2017-03,haryana,Panipat,925734.0,1064291.0,114.97
72,2017-03,haryana,Rewari,900656.0,354891.0,39.4
73,2017-03,haryana,Rohtak,1446548.0,608223.0,42.05
74,2017-03,haryana,Sirsa,575794.0,706992.0,122.79
75,2017-03,haryana,Sonipat,1434600.0,711855.0,49.62
76,2017-03,haryana,Yamunanagar,1013873.0,628511.0,61.99
667,2017-03,madhya-pradesh,Agar Malwa,74351.0,120960.0,162.69
639,2017-03,madhya-pradesh,Alirajpur,98653.0,42452.0,43.03
390,2017-03,madhya-pradesh,Anuppur,295322.0,587183.0,198.83
391,2017-03,madhya-pradesh,Ashoknagar,152447.0,152473.0,100.02
392,2017-03,madhya-pradesh,Balaghat,310826.0,132953.0,42.77
393,2017-03,madhya-pradesh,Barwani,249863.0,279976.0,112.05
394,2017-03,madhya-pradesh,Betul,486527.0,226753.0,46.61
395,2017-03,madhya-pradesh,Bhind,322590.0,139176.0,43.14
396,2017-03,madhya-pradesh,Bhopal,6450147.0,3611823.0,56.0
397,2017-03,madhya-pradesh,Burhanpur,238862.0,205491.0,86.03
398,2017-03,madhya-pradesh,Chhatarpur,450152.0,194139.0,43.13
399,2017-03,madhya-pradesh,Chhindwara,742352.0,374036.0,50.39
400,2017-03,madhya-pradesh,Damoh,265965.0,143409.0,53.92
401,2017-03,madhya-pradesh,Datia,175220.0,131996.0,75.33
402,2017-03,madhya-pradesh,Dewas,397101.0,399328.0,100.56
403,2017-03,madhya-pradesh,Dhar,450744.0,355862.0,78.95
404,2017-03,madhya-pradesh,Dindori,88528.0,35073.0,39.62
405,2017-03,madhya-pradesh,East Nimar,503127.0,470422.0,93.5
406,2017-03,madhya-pradesh,Guna,282756.0,216712.0,76.64
407,2017-03,madhya-pradesh,Gwalior,1710891.0,740786.0,43.3
408,2017-03,madhya-pradesh,Harda,158480.0,201189.0,126.95
410,2017-03,madhya-pradesh,Indore,4821976.0,4630317.0,96.03
411,2017-03,madhya-pradesh,Jabalpur,2495033.0,999102.0,40.04
412,2017-03,madhya-pradesh,Jhabua,189645.0,141124.0,74.41
413,2017-03,madhya-pradesh,Katni,409599.0,204528.0,49.93
414,2017-03,madhya-pradesh,Khargone,385861.0,484743.0,125.63
415,2017-03,madhya-pradesh,Mandla,252113.0,88897.0,35.26
416,2017-03,madhya-pradesh,Mandsaur,384667.0,286583.0,74.5
417,2017-03,madhya-pradesh,Morena,371512.0,225651.0,60.74
409,2017-03,madhya-pradesh,Narmadapuram,524275.0,480740.0,91.7
418,2017-03,madhya-pradesh,Narsinghpur,267345.0,248688.0,93.02
419,2017-03,madhya-pradesh,Neemuch,291014.0,174938.0,60.11
420,2017-03,madhya-pradesh,Panna,211217.0,82768.0,39.19
421,2017-03,madhya-pradesh,Raisen,279933.0,379169.0,135.45
422,2017-03,madhya-pradesh,Rajgarh,269535.0,302334.0,112.17
423,2017-03,madhya-pradesh,Ratlam,602194.0,400265.0,66.47
424,2017-03,madhya-pradesh,Rewa,728674.0,409851.0,56.25
425,2017-03,madhya-pradesh,Sagar,776249.0,397844.0,51.25
426,2017-03,madhya-pradesh,Satna,766773.0,280341.0,36.56
427,2017-03,madhya-pradesh,Sehore,296900.0,344326.0,115.97
428,2017-03,madhya-pradesh,Seoni,294464.0,165838.0,56.32
429,2017-03,madhya-pradesh,Shahdol,338375.0,106972.0,31.61
430,2017-03,madhya-pradesh,Shajapur,199279.0,240632.0,120.75
431,2017-03,madhya-pradesh,Sheopur,89209.0,82737.0,92.75
432,2017-03,madhya-pradesh,Shivpuri,339844.0,178571.0,52.55
433,2017-03,madhya-pradesh,Sidhi,232181.0,243265.0,104.77
638,2017-03,madhya-pradesh,Singrauli,508723.0,664405.0,130.6
434,2017-03,madhya-pradesh,Tikamgarh,306949.0,111753.0,36.41
435,2017-03,madhya-pradesh,Ujjain,730662.0,489016.0,66.93
436,2017-03,madhya-pradesh,Umaria,175088.0,41725.0,23.83
437,2017-03,madhya-pradesh,Vidisha,375475.0,417375.0,111.16
252,2017-03,manipur,Bishnupur,18068.08,13456.95,74.47913668746209
253,2017-03,manipur,Chandel,8332.7,6204.77,74.4628991803377
254,2017-03,manipur,Churachandpur,47501.37,23509.74,49.49276199823289
255,2017-03,manipur,Imphal East,72447.18,34268.97,47.30200678618547
256,2017-03,manipur,Imphal West,556917.77,202193.52,36.305812256628116
713,2017-03,manipur,Jiribam,3666.64,339.05,9.24688543189405
711,2017-03,manipur,Kakching,9427.08,8136.79,86.31294101673052
717,2017-03,manipur,Kamjong,602.54,486.53,80.74650645600292
712,2017-03,manipur,Kangpokpi,11363.09,10463.47,92.08296334887781
714,2017-03,manipur,Noney,1525.39,709.93,46.54088462622673
715,2017-03,manipur,Pherzawl,6.93,0.0,
257,2017-03,manipur,Senapati,20954.98,15975.13,76.23548197135001
258,2017-03,manipur,Tamenglong,9865.01,2622.15,26.58030757191326
716,2017-03,manipur,Tengnoupal,7642.72,5129.72,67.11903615466744
259,2017-03,manipur,Thoubal,23953.28,15855.22,66.19227095412403
260,2017-03,manipur,Ukhrul,17080.39,4875.01,28.54156140462835
501,2017-03,telangana,Adilabad,2623.15,2976.4,113.47
690,2017-03,telangana,Bhadradri Kothagudem,5269.73,2762.42,52.42
507,2017-03,telangana,Hyderabad,213626.24,263344.51,123.27
681,2017-03,telangana,Jagitial,2961.31,1913.58,64.62
689,2017-03,telangana,Jangoan,1065.16,1371.79,128.79
687,2017-03,telangana,Jayashankar Bhupalapally,1256.88,1312.1,104.39
695,2017-03,telangana,Jogulamba Gadwal,1023.03,1107.61,108.27
685,2017-03,telangana,Kamareddy,2213.21,2497.26,112.83
508,2017-03,telangana,Karimnagar,6717.79,5079.97,75.62
509,2017-03,telangana,Khammam,5858.12,7278.75,124.25
688,2017-03,telangana,Mahabubabad,1193.39,1468.56,123.06
512,2017-03,telangana,Mahabubnagar,4564.88,5108.84,111.92
684,2017-03,telangana,Mancherial,4106.0,2225.54,54.2
513,2017-03,telangana,Medak,2298.52,3699.67,160.96
700,2017-03,telangana,Medchal Malkajgiri,40164.12,17218.01,42.87
694,2017-03,telangana,Nagarkurnool,1548.35,1872.08,120.91
514,2017-03,telangana,Nalgonda,5054.11,6765.51,133.86
680,2017-03,telangana,Nirmal,1882.7,1868.56,99.25
516,2017-03,telangana,Nizamabad,6654.55,6383.88,95.93
682,2017-03,telangana,Peddapalli,4545.96,2199.94,48.39
683,2017-03,telangana,Rajanna Sircilla,1865.64,1052.07,56.39
518,2017-03,telangana,Ranga Reddy,43177.08,23932.13,55.43
691,2017-03,telangana,Sangareddy,8950.36,6352.14,70.97
692,2017-03,telangana,Siddipet,2898.49,2831.81,97.7
696,2017-03,telangana,Suryapet,2510.81,3603.64,143.53
698,2017-03,telangana,Vikarabad,1849.41,1972.91,106.68
693,2017-03,telangana,Wanaparthy,1202.4,1328.81,110.51
522,2017-03,telangana,Warangal,13223.69,8158.66,61.7
697,2017-03,telangana,Yadadri Bhuvanagiri,2027.68,2041.18,100.67
269,2017-03,tripura,Dhalai,,,62.0
654,2017-03,tripura,Gomati,,,85.0
652,2017-03,tripura,Khowai,,,64.0
270,2017-03,tripura,North Tripura,,,45.0
653,2017-03,tripura,Sepahijala,,,62.0
271,2017-03,tripura,South Tripura,,,46.0
655,2017-03,tripura,Unakoti,,,55.0
272,2017-03,tripura,West Tripura,,,32.0
664,2017-03,west-bengal,Alipurduar,,,37.0
305,2017-03,west-bengal,Bankura,,,36.0
307,2017-03,west-bengal,Birbhum,,,40.0
308,2017-03,west-bengal,Coochbehar,,,67.0
309,2017-03,west-bengal,Darjeeling,,,56.0
312,2017-03,west-bengal,Hooghly,,,27.0
313,2017-03,west-bengal,Howrah,,,33.0
314,2017-03,west-bengal,Jalpaiguri,,,42.0
315,2017-03,west-bengal,Kolkata,,,91.0
319,2017-03,west-bengal,Murshidabad,,,50.0
320,2017-03,west-bengal,Nadia,,,42.0
306,2017-03,west-bengal,Purba Bardhaman,,,39.0
321,2017-03,west-bengal,Purulia,,,41.0
616,2017-06,assam,Baksa,,,45.38
280,2017-06,assam,Barpeta,,,52.03
705,2017-06,assam,Biswanath,,,52.63
281,2017-06,assam,Bongaigaon,,,39.18
282,2017-06,assam,Cachar,,,35.79
708,2017-06,assam,Charaideo,,,40.77
612,2017-06,assam,Chirang,,,32.87
283,2017-06,assam,Darrang,,,54.88
284,2017-06,assam,Dhemaji,,,51.54
285,2017-06,assam,Dhubri,,,46.89
287,2017-06,assam,Goalpara,,,39.75
288,2017-06,assam,Golaghat,,,60.05
289,2017-06,assam,Hailakandi,,,35.33
709,2017-06,assam,Hojai,,,35.96
290,2017-06,assam,Jorhat,,,46.28
291,2017-06,assam,Kamrup,,,51.96
618,2017-06,assam,Kamrup Metro,,,127.44
292,2017-06,assam,Karbi Anglong,,,44.75
293,2017-06,assam,Karimganj,,,30.67
294,2017-06,assam,Kokrajhar,,,26.81
295,2017-06,assam,Lakhimpur,,,15.26
706,2017-06,assam,Majuli,,,45.03
297,2017-06,assam,Nagaon,,,49.89
298,2017-06,assam,Nalbari,,,42.49
300,2017-06,assam,Sivasagar,,,42.62
301,2017-06,assam,Sonitpur,,,46.67
302,2017-06,assam,Tinsukia,,,40.76
617,2017-06,assam,Udalguri,,,60.13
438,2017-06,gujarat,Ahmadabad,16587093.76,18367664.91,110.73
439,2017-06,gujarat,Amreli,645138.74,445766.87,69.1
440,2017-06,gujarat,Anand,2730673.62,638379.55,23.38
672,2017-06,gujarat,Arvalli,324946.69,229224.42,70.54
441,2017-06,gujarat,Banas Kantha,739011.1,819169.09,110.85
442,2017-06,gujarat,Bharuch,1599519.98,702976.92,43.95
443,2017-06,gujarat,Bhavnagar,1585201.57,756449.15,47.72
676,2017-06,gujarat,Botad,183725.1,163609.84,89.05
668,2017-06,gujarat,Chhotaudepur,202713.05,104915.73,51.76
444,2017-06,gujarat,Dang,58558.96,8740.42,14.93
445,2017-06,gujarat,Dohad,342554.63,130737.74,38.17
446,2017-06,gujarat,Gandhinagar,2558705.52,1622629.57,63.42
675,2017-06,gujarat,Gir Somnath,472915.48,232269.86,49.11
447,2017-06,gujarat,Jamnagar,1478323.96,1433683.46,96.98
448,2017-06,gujarat,Junagadh,1022655.56,545213.81,53.31
449,2017-06,gujarat,Kachchh,3261624.35,1114971.93,34.18
450,2017-06,gujarat,Kheda,1318064.54,417505.68,31.68
451,2017-06,gujarat,Mahesana,1278856.26,1059664.78,82.86
669,2017-06,gujarat,Mahisagar,278282.72,98840.62,35.52
673,2017-06,gujarat,Morbi,597731.48,1110318.08,185.76
453,2017-06,gujarat,Navsari,1873819.25,373955.13,19.96
454,2017-06,gujarat,Panch Mahals,561686.45,227425.14,40.49
455,2017-06,gujarat,Patan,471081.02,313300.58,66.51
456,2017-06,gujarat,Porbandar,733001.38,178405.71,24.34
457,2017-06,gujarat,Rajkot,3890043.21,3362108.54,86.43
458,2017-06,gujarat,Sabar Kantha,646132.37,594863.51,92.07
459,2017-06,gujarat,Surat,6495114.59,6585355.92,101.39
460,2017-06,gujarat,Surendranagar,698450.55,448127.95,64.16
641,2017-06,gujarat,Tapi,292511.58,82262.44,28.12
461,2017-06,gujarat,Vadodara,7426063.99,4568011.37,61.51
462,2017-06,gujarat,Valsad,1449396.58,774474.34,53.43
58,2017-06,haryana,Ambala,1451864.0,758917.0,52.27
59,2017-06,haryana,Bhiwani,569432.0,446777.0,78.46
701,2017-06,haryana,Charki Dadri,206761.0,147401.0,71.29
60,2017-06,haryana,Faridabad,3346556.0,1964332.0,58.7
61,2017-06,haryana,Fatehabad,390041.0,456703.0,117.09
62,2017-06,haryana,Gurugram,10476048.0,5389045.0,51.44
63,2017-06,haryana,Hisar,1236261.0,1055370.0,85.37
64,2017-06,haryana,Jhajjar,772121.0,518987.0,67.22
65,2017-06,haryana,Jind,528896.0,544125.0,102.88
66,2017-06,haryana,Kaithal,441212.0,596656.0,135.23
67,2017-06,haryana,Karnal,1318451.0,1638397.0,124.27
68,2017-06,haryana,Kurukshetra,835321.0,610750.0,73.12
69,2017-06,haryana,Mahendragarh,495040.0,224268.0,45.3
604,2017-06,haryana,Nuh,194866.0,142863.0,73.31
619,2017-06,haryana,Palwal,432314.0,294676.0,68.16
70,2017-06,haryana,Panchkula,2206934.0,1379733.0,62.52
71,2017-06,haryana,Panipat,870417.0,1058072.0,121.56
72,2017-06,haryana,Rewari,899180.0,370922.0,41.25
73,2017-06,haryana,Rohtak,1459601.0,620155.0,42.49
74,2017-06,haryana,Sirsa,604911.0,705735.0,116.67
75,2017-06,haryana,Sonipat,1436493.0,742081.0,51.66
76,2017-06,haryana,Yamunanagar,1034223.0,631334.0,61.04
252,2017-06,manipur,Bishnupur,19058.59,14374.33,75.42179143367899
253,2017-06,manipur,Chandel,7828.25,6530.58,83.42324274263085
254,2017-06,manipur,Churachandpur,47068.1,26286.08,55.84691117763412
255,2017-06,manipur,Imphal East,71578.57,39604.86,55.33061082388207
256,2017-06,manipur,Imphal West,501231.15,214952.6,42.88492445052547
713,2017-06,manipur,Jiribam,3200.85,398.41,12.447006263961137
711,2017-06,manipur,Kakching,8937.5,8679.01,97.1078041958042
717,2017-06,manipur,Kamjong,638.57,527.48,82.60331678594359
712,2017-06,manipur,Kangpokpi,11304.76,10842.27,95.90889147580312
714,2017-06,manipur,Noney,1524.32,757.71,49.70806654770652
715,2017-06,manipur,Pherzawl,6.93,0.0,
257,2017-06,manipur,Senapati,19823.44,16906.94,85.28761910142741
258,2017-06,manipur,Tamenglong,9865.22,2624.84,26.607009270953917
716,2017-06,manipur,Tengnoupal,6942.61,5340.02,76.91660629071777
259,2017-06,manipur,Thoubal,22550.79,16378.27,72.62836468256766
260,2017-06,manipur,Ukhrul,17283.06,4967.61,28.742653210716153
501,2017-06,telangana,Adilabad,2934.46,3682.51,125.49
690,2017-06,telangana,Bhadradri Kothagudem,6865.98,5040.9,73.42
507,2017-06,telangana,Hyderabad,170289.77,232089.85,136.29
681,2017-06,telangana,Jagitial,3878.31,3298.86,85.06
689,2017-06,telangana,Jangoan,1748.24,2048.12,117.15
687,2017-06,telangana,Jayashankar Bhupalapally,1949.75,1957.22,100.38
695,2017-06,telangana,Jogulamba Gadwal,1644.62,1627.03,98.93
685,2017-06,telangana,Kamareddy,4007.91,4009.89,100.05
508,2017-06,telangana,Karimnagar,8157.98,7266.04,89.07
509,2017-06,telangana,Khammam,9191.15,10066.53,109.52
688,2017-06,telangana,Mahabubabad,2614.71,2624.24,100.36
512,2017-06,telangana,Mahabubnagar,7028.93,7760.4,110.41
684,2017-06,telangana,Mancherial,4808.1,3457.97,71.92
513,2017-06,telangana,Medak,4522.24,5897.99,130.42
700,2017-06,telangana,Medchal Malkajgiri,38020.81,23006.2,60.51
694,2017-06,telangana,Nagarkurnool,2659.18,2717.11,102.18
514,2017-06,telangana,Nalgonda,7219.45,8682.18,120.26
680,2017-06,telangana,Nirmal,2958.2,2886.3,97.57
516,2017-06,telangana,Nizamabad,11166.02,10342.81,92.63
682,2017-06,telangana,Peddapalli,5545.84,3934.33,70.94
683,2017-06,telangana,Rajanna Sircilla,2185.74,1549.63,70.9
518,2017-06,telangana,Ranga Reddy,43082.19,34979.61,81.19
691,2017-06,telangana,Sangareddy,9848.05,8376.31,85.06
692,2017-06,telangana,Siddipet,4379.83,5221.93,119.23
696,2017-06,telangana,Suryapet,5061.66,5309.76,104.9
698,2017-06,telangana,Vikarabad,3481.7,3464.94,99.52
693,2017-06,telangana,Wanaparthy,2513.82,2534.99,100.84
522,2017-06,telangana,Warangal,9829.52,8978.36,91.34
697,2017-06,telangana,Yadadri Bhuvanagiri,3264.47,3074.53,94.18
616,2017-09,assam,Baksa,,,47.85
280,2017-09,assam,Barpeta,,,56.05
705,2017-09,assam,Biswanath,,,50.7
281,2017-09,assam,Bongaigaon,,,43.23
282,2017-09,assam,Cachar,,,36.41
708,2017-09,assam,Charaideo,,,39.99
612,2017-09,assam,Chirang,,,34.32
283,2017-09,assam,Darrang,,,55.67
284,2017-09,assam,Dhemaji,,,52.32
285,2017-09,assam,Dhubri,,,45.72
286,2017-09,assam,Dibrugarh,,,29.93
287,2017-09,assam,Goalpara,,,40.33
288,2017-09,assam,Golaghat,,,60.64
289,2017-09,assam,Hailakandi,,,33.92
709,2017-09,assam,Hojai,,,35.8
290,2017-09,assam,Jorhat,,,49.2
291,2017-09,assam,Kamrup,,,58.08
618,2017-09,assam,Kamrup Metro,,,36.46
292,2017-09,assam,Karbi Anglong,,,45.93
293,2017-09,assam,Karimganj,,,29.96
294,2017-09,assam,Kokrajhar,,,26.76
295,2017-09,assam,Lakhimpur,,,63.6
706,2017-09,assam,Majuli,,,44.13
297,2017-09,assam,Nagaon,,,51.94
298,2017-09,assam,Nalbari,,,46.48
300,2017-09,assam,Sivasagar,,,46.11
301,2017-09,assam,Sonitpur,,,49.13
302,2017-09,assam,Tinsukia,,,41.49
617,2017-09,assam,Udalguri,,,61.02
438,2017-09,gujarat,Ahmadabad,16608554.55,18991608.21,114.35
439,2017-09,gujarat,Amreli,654740.4,454875.37,69.47
440,2017-09,gujarat,Anand,2775754.62,669453.25,24.12
672,2017-09,gujarat,Arvalli,292780.52,232371.88,79.37
441,2017-09,gujarat,Banas Kantha,808216.39,863033.65,106.78
442,2017-09,gujarat,Bharuch,1636358.82,747983.32,45.71
443,2017-09,gujarat,Bhavnagar,1492165.34,772760.54,51.79
676,2017-09,gujarat,Botad,186011.45,159575.89,85.79
668,2017-09,gujarat,Chhotaudepur,209331.5,108562.84,51.86
444,2017-09,gujarat,Dang,61706.18,9564.74,15.5
445,2017-09,gujarat,Dohad,359727.13,132889.51,36.94
446,2017-09,gujarat,Gandhinagar,2623568.42,1676923.45,63.92
675,2017-09,gujarat,Gir Somnath,496901.26,240849.4,48.47
447,2017-09,gujarat,Jamnagar,1496464.66,1065993.36,71.23
448,2017-09,gujarat,Junagadh,1049438.15,545198.37,51.95
449,2017-09,gujarat,Kachchh,3356324.83,1149887.41,34.26
450,2017-09,gujarat,Kheda,1346494.57,426150.45,31.65
451,2017-09,gujarat,Mahesana,1315453.01,1023583.38,77.81
669,2017-09,gujarat,Mahisagar,289567.08,97035.96,33.51
673,2017-09,gujarat,Morbi,615633.87,1191135.67,193.48
453,2017-09,gujarat,Navsari,1903716.91,389033.36,20.44
454,2017-09,gujarat,Panch Mahals,573069.56,222772.93,38.87
455,2017-09,gujarat,Patan,499730.42,314493.79,62.93
456,2017-09,gujarat,Porbandar,734613.11,180422.29,24.56
457,2017-09,gujarat,Rajkot,3915106.89,3443339.35,87.95
458,2017-09,gujarat,Sabar Kantha,806584.65,585196.97,72.55
459,2017-09,gujarat,Surat,6563908.84,6857582.83,104.47
460,2017-09,gujarat,Surendranagar,708663.07,467199.97,65.93
641,2017-09,gujarat,Tapi,305340.62,87620.82,28.7
461,2017-09,gujarat,Vadodara,7485552.39,4786428.9,63.94
462,2017-09,gujarat,Valsad,1473782.67,846844.9,57.46
58,2017-09,haryana,Ambala,1469992.0,757296.0,51.52
59,2017-09,haryana,Bhiwani,588775.0,467996.0,79.49
701,2017-09,haryana,Charki Dadri,171970.0,179574.0,104.42
60,2017-09,haryana,Faridabad,3514636.0,2085921.0,59.35
61,2017-09,haryana,Fatehabad,395142.0,486998.0,123.25
62,2017-09,haryana,Gurugram,11902166.0,5952634.0,50.01
63,2017-09,haryana,Hisar,1273276.0,1159076.0,91.03
64,2017-09,haryana,Jhajjar,850625.0,455105.0,53.5
65,2017-09,haryana,Jind,560148.0,560831.0,100.12
66,2017-09,haryana,Kaithal,434126.0,594146.0,136.86
67,2017-09,haryana,Karnal,1342710.0,1675564.0,124.79
