period,district,aadhaar_card_seeded,aadhaar_seeded,aadhaar_seeded_3761210,aadhaar_seeded_3874646,aadhaar_seeded_4002741,aadhaar_seeded_4113298,aadhaar_seeded_4183424,aadhaar_seeded_4222009,aadhaar_seeded_42_92_579,ar_cu_psaycard_issued,balance,female,female_a_c,female_a_c_2567394,female_a_c_2639473,female_a_c_2661523,female_a_c_2682533,female_a_c_2720901,female_a_c_2753573,female_a_c_2768521,female_a_c_28_02_794,male,male_a_c,male_a_c_1854039,male_a_c_1908659,male_a_c_1931666,male_a_c_1960628,male_a_c_2000056,male_a_c_2026152,male_a_c_2030800,male_a_c_20_62_767,of_enrolment,rupay_card_account,rupaycar_d_issued,rupaycard_account,rupaycard_issued,rupaycard_issued_3006416,rupaycard_issued_3070738,rupaycard_issued_3174511,rupaycard_issued_3232323,rupaycard_issued_3296888,rupaycard_issued_3341398,rupaycard_issued_34_02_322,rural,rural_a_c,rural_a_c_2593735,rural_a_c_2668797,rural_a_c_2694381,rural_a_c_2741997,rural_a_c_2792432,rural_a_c_2824832,rural_a_c_2834846,rural_a_c_31_20_736,sr_no_1,sum_of_aadhaar_seeded,sum_of_female_a_c,sum_of_male_a_c,sum_of_rupaycard_issued,sum_of_rural_a_c,sum_of_total_a_c,sum_of_total_deposit_rs_in_crore,sum_of_urban_a_c,sum_of_zero_balance_account,total,total_a_c,total_a_c_4421433,total_a_c_4548132,total_a_c_4593189,total_a_c_4643161,total_a_c_4720957,total_a_c_4779725,total_a_c_4799321,total_a_c_48_65_561,total_amount_amt_rs_in_crore,total_amount_rs_in_crore,total_amount_rs_in_lac,total_deposit,total_deposit_2046_39,total_deposit_2175_21,total_deposit_2239_88,total_deposit_2363_54,total_deposit_2402_88,total_deposit_2415_17,total_deposit_2_516_38,total_deposit_cr_2163_45,total_deposit_rs_in_crore,total_depzoesriot,total_enrolment_uner_social_security_schemes,total_enrolment_uner_social_security_schemes_40_48_430,total_enrolment_uner_social_security_schemes_41_57_435,total_enrolment_uner_social_security_schemes_43_73_125,total_enrolment_uner_social_security_schemes_46_07_397,total_enrolment_uner_social_security_schemes_48_65_207,total_enrolment_uner_social_security_schemes_49_88_793,total_enrolment_uner_social_security_schemes_52_64_795,total_no_of_apy,total_no_of_apy_4_31_310,total_no_of_apy_4_46_422,total_no_of_apy_4_69_652,total_no_of_apy_4_90_267,total_no_of_apy_5_17_805,total_no_of_apy_5_35_428,total_no_of_apy_5_64_827,total_no_of_pmjjby,total_no_of_pmjjby_10_77_432,total_no_of_pmjjby_11_68_287,total_no_of_pmjjby_12_00_599,total_no_of_pmjjby_12_82_427,total_no_of_pmjjby_9_17_862,total_no_of_pmjjby_9_44_643,total_no_of_pmjjby_9_98_272,total_no_of_pmsby,total_no_of_pmsby_26_99_258,total_no_of_pmsby_27_66_370,total_no_of_pmsby_29_05_201,total_no_of_pmsby_30_39_698,total_no_of_pmsby_31_79_115,total_no_of_pmsby_32_52_766,total_no_of_pmsby_34_17_541,total_no_pmjdy_a_c,total_no_pmjdy_a_c_45_48_132,total_no_pmjdy_a_c_45_93_189,total_no_pmjdy_a_c_46_43_161,total_no_pmjdy_a_c_47_20_957,total_no_pmjdy_a_c_47_79_725,total_no_pmjdy_a_c_47_99_321,total_no_pmjdy_a_c_48_65_561,urban,urban_a_c,urban_a_c_17_44_825,urban_a_c_1827698,urban_a_c_1879335,urban_a_c_1898808,urban_a_c_1901164,urban_a_c_1928525,urban_a_c_1954893,urban_a_c_1964475,zero_balance_a_c_s,zero_balance_account,zero_balance_account_235497,zero_balance_account_239234,zero_balance_account_241152,zero_balance_account_247758,zero_balance_account_253868,zero_balance_account_261601,zero_balance_account_264148,zero_balance_account_2_67_080
March 2023,Howrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534743.0,,,,,,,,186445.0,,,,,,,,370637.0,,,,,,,,977661.0,,,,,,,,1970022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2023,Jalpaiguri,,1518841.0,,,,,,,,,,,1028216.0,,,,,,,,,,755853.0,,,,,,,,,,,1334119.0,,,,,,,,,,,1170940.0,,,,,,,,,,,,,,,,,,,,1784069.0,,,,,,,,,,,,669.12,,,,,,,,,,,1154414.0,,,,,,,,142300.0,,,,,,,,302185.0,,,,,,,,709929.0,,,,,,,,1784069.0,,,,,,,,,613129.0,,,,,,,,,,105559.0,,,,,,,,
March 2023,Kolkata,,670833.0,,,,,,,,,,,465867.0,,,,,,,,,,375920.0,,,,,,,,,,,613890.0,,,,,,,,,,,6877.0,,,,,,,,,,,,,,,,,,,,841787.0,,,,,,,,,,,,357.73,,,,,,,,,,,2026193.0,,,,,,,,173616.0,,,,,,,,433650.0,,,,,,,,1418927.0,,,,,,,,841787.0,,,,,,,,,834910.0,,,,,,,,,,73783.0,,,,,,,,
March 2023,Malda,,2702637.0,,,,,,,,,,,1817354.0,,,,,,,,,,1337627.0,,,,,,,,,,,1609243.0,,,,,,,,,,,2716170.0,,,,,,,,,,,,,,,,,,,,3154981.0,,,,,,,,,,,,1023.73,,,,,,,,,,,1670203.0,,,,,,,,220904.0,,,,,,,,392983.0,,,,,,,,1056316.0,,,,,,,,3154981.0,,,,,,,,,438811.0,,,,,,,,,,278301.0,,,,,,,,
March 2023,Murshidabad,,3591964.0,,,,,,,,,,,2439274.0,,,,,,,,,,1843199.0,,,,,,,,,,,2815443.0,,,,,,,,,,,3128446.0,,,,,,,,,,,,,,,,,,,,4282473.0,,,,,,,,,,,,1403.56,,,,,,,,,,,2976034.0,,,,,,,,369928.0,,,,,,,,663839.0,,,,,,,,1942267.0,,,,,,,,4282473.0,,,,,,,,,1154027.0,,,,,,,,,,287448.0,,,,,,,,
March 2023,Nadia,,2401888.0,,,,,,,,,,,1704109.0,,,,,,,,,,1254905.0,,,,,,,,,,,1869230.0,,,,,,,,,,,1998384.0,,,,,,,,,,,,,,,,,,,,2959014.0,,,,,,,,,,,,1141.78,,,,,,,,,,,1923081.0,,,,,,,,221897.0,,,,,,,,388455.0,,,,,,,,1312729.0,,,,,,,,2959014.0,,,,,,,,,960630.0,,,,,,,,,,203411.0,,,,,,,,
March 2023,North 24 Parganas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228484.0,,,,,,,,350799.0,,,,,,,,699459.0,,,,,,,,2178226.0,,,,,,,,4218340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2023,Paschim Medinipur,,2462184.0,,,,,,,,,,,1683866.0,,,,,,,,,,1244516.0,,,,,,,,,,,1670730.0,,,,,,,,,,,2480713.0,,,,,,,,,,,,,,,,,,,,2928382.0,,,,,,,,,,,,1419.91,,,,,,,,,,,2144034.0,,,,,,,,245250.0,,,,,,,,463191.0,,,,,,,,1435593.0,,,,,,,,2928382.0,,,,,,,,,447669.0,,,,,,,,,,138281.0,,,,,,,,
March 2023,Purba Bardhaman,,2938675.0,,,,,,,,,,,2220303.0,,,,,,,,,,1348728.0,,,,,,,,,,,2227757.0,,,,,,,,,,,2470328.0,,,,,,,,,,,,,,,,,,,,3569031.0,,,,,,,,,,,,1278.5,,,,,,,,,,,2513032.0,,,,,,,,284981.0,,,,,,,,686259.0,,,,,,,,1541792.0,,,,,,,,3569031.0,,,,,,,,,1098703.0,,,,,,,,,,175249.0,,,,,,,,
March 2023,Purba Medinipur,,2167225.0,,,,,,,,,,,1441298.0,,,,,,,,,,1131712.0,,,,,,,,,,,1521922.0,,,,,,,,,,,2355827.0,,,,,,,,,,,,,,,,,,,,2573010.0,,,,,,,,,,,,1321.39,,,,,,,,,,,1849702.0,,,,,,,,285537.0,,,,,,,,376680.0,,,,,,,,1187485.0,,,,,,,,2573010.0,,,,,,,,,217183.0,,,,,,,,,,109243.0,,,,,,,,
March 2023,Purulia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867628.0,,,,,,,,100117.0,,,,,,,,221913.0,,,,,,,,545598.0,,,,,,,,1945044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2023,South 24 Parganas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271319.0,,,,,,,,279780.0,,,,,,,,550920.0,,,,,,,,1440619.0,,,,,,,,4848158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2023,Uttar Dinajpur,,2049582.0,,,,,,,,,,,1437496.0,,,,,,,,,,1117931.0,,,,,,,,,,,1286425.0,,,,,,,,,,,2012204.0,,,,,,,,,,,,,,,,,,,,2555427.0,,,,,,,,,,,,588.83,,,,,,,,,,,1022091.0,,,,,,,,126833.0,,,,,,,,244767.0,,,,,,,,650491.0,,,,,,,,2555427.0,,,,,,,,,543223.0,,,,,,,,,,235333.0,,,,,,,,
March 2024,Alipurduar,,,,514263.0,,,,,,,,,,,339503.0,,,,,,,,,,255086.0,,,,,,,,,,,,,500378.0,,,,,,,,,390613.0,,,,,,,3.0,,,,,,,,,,,,,594589.0,,,,,,,,,,,,,,,,,,280.5,,,,631600.0,,,,,,,,59976.0,,,,,,,,,,,,170353.0,,,,401271.0,,,,,,,,594589.0,,,,,,,,,,,203976.0,,,,,,,,35295.0,,,,,,,
March 2024,Bankura,,,,1907605.0,,,,,,,,,,,1260165.0,,,,,,,,,,1008306.0,,,,,,,,,,,,,1296294.0,,,,,,,,,1963521.0,,,,,,,4.0,,,,,,,,,,,,,2268471.0,,,,,,,,,,,,,,,,,,1234.46,,,,1734751.0,,,,,,,,179499.0,,,,,,,,,,,,385268.0,,,,1169984.0,,,,,,,,2268471.0,,,,,,,,,,,304950.0,,,,,,,,125798.0,,,,,,,
March 2024,Birbhum,,,,1989745.0,,,,,,,,,,,1361350.0,,,,,,,,,,1014689.0,,,,,,,,,,,,,1387445.0,,,,,,,,,1914194.0,,,,,,,5.0,,,,,,,,,,,,,2376039.0,,,,,,,,,,,,,,,,,,1034.7,,,,2224223.0,,,,,,,,231682.0,,,,,,,,,,,,609444.0,,,,1383097.0,,,,,,,,2376039.0,,,,,,,,,,,461845.0,,,,,,,,145950.0,,,,,,,
March 2024,Cooch Behar,,,,1427417.0,,,,,,,,,,,925390.0,,,,,,,,,,728573.0,,,,,,,,,,,,,1268340.0,,,,,,,,,1188092.0,,,,,,,6.0,,,,,,,,,,,,,1653963.0,,,,,,,,,,,,,,,,,,500.24,,,,1472244.0,,,,,,,,184833.0,,,,,,,,,,,,363665.0,,,,923746.0,,,,,,,,1653963.0,,,,,,,,,,,465871.0,,,,,,,,95519.0,,,,,,,
March 2024,Darjeeling,,,,554379.0,,,,,,,,,,,380004.0,,,,,,,,,,265706.0,,,,,,,,,,,,,506494.0,,,,,,,,,302020.0,,,,,,,7.0,,,,,,,,,,,,,645710.0,,,,,,,,,,,,,,,,,,388.65,,,,1121031.0,,,,,,,,104835.0,,,,,,,,,,,,321824.0,,,,694372.0,,,,,,,,645710.0,,,,,,,,,,,343690.0,,,,,,,,40238.0,,,,,,,
March 2024,Hooghly,,,,2115428.0,,,,,,,,,,,1445748.0,,,,,,,,,,990659.0,,,,,,,,,,,,,1512278.0,,,,,,,,,1669134.0,,,,,,,10.0,,,,,,,,,,,,,2436407.0,,,,,,,,,,,,,,,,,,1269.83,,,,2515141.0,,,,,,,,297183.0,,,,,,,,,,,,596164.0,,,,1621794.0,,,,,,,,2436407.0,,,,,,,,,,,767273.0,,,,,,,,116053.0,,,,,,,
March 2024,Howrah,,,,1787948.0,,,,,,,,,,,1224586.0,,,,,,,,,,856737.0,,,,,,,,,,,,,1375688.0,,,,,,,,,1370814.0,,,,,,,11.0,,,,,,,,,,,,,2081323.0,,,,,,,,,,,,,,,,,,1030.14,,,,1991137.0,,,,,,,,227583.0,,,,,,,,,,,,468584.0,,,,1294970.0,,,,,,,,2081323.0,,,,,,,,,,,710509.0,,,,,,,,91713.0,,,,,,,
March 2024,Jalpaiguri,,,,1356776.0,,,,,,,,,,,895246.0,,,,,,,,,,661505.0,,,,,,,,,,,,,1118916.0,,,,,,,,,1036555.0,,,,,,,12.0,,,,,,,,,,,,,1556751.0,,,,,,,,,,,,,,,,,,645.57,,,,1505078.0,,,,,,,,178125.0,,,,,,,,,,,,398474.0,,,,928479.0,,,,,,,,1556751.0,,,,,,,,,,,520196.0,,,,,,,,100421.0,,,,,,,
March 2024,Jhargram,,,,388185.0,,,,,,,,,,,265627.0,,,,,,,,,,213864.0,,,,,,,,,,,,,256435.0,,,,,,,,,447443.0,,,,,,,13.0,,,,,,,,,,,,,479491.0,,,,,,,,,,,,,,,,,,271.31,,,,460528.0,,,,,,,,36920.0,,,,,,,,,,,,111499.0,,,,312109.0,,,,,,,,479491.0,,,,,,,,,,,32048.0,,,,,,,,25242.0,,,,,,,
March 2024,Kalimpong,,,,25738.0,,,,,,,,,,,17515.0,,,,,,,,,,14222.0,,,,,,,,,,,,,27614.0,,,,,,,,,18951.0,,,,,,,14.0,,,,,,,,,,,,,31737.0,,,,,,,,,,,,,,,,,,23.04,,,,66323.0,,,,,,,,6115.0,,,,,,,,,,,,19446.0,,,,40762.0,,,,,,,,31737.0,,,,,,,,,,,12786.0,,,,,,,,1308.0,,,,,,,
March 2024,Kolkata,,,,775939.0,,,,,,,,,,,537107.0,,,,,,,,,,430918.0,,,,,,,,,,,,,734934.0,,,,,,,,,7105.0,,,,,,,15.0,,,,,,,,,,,,,968025.0,,,,,,,,,,,,,,,,,,410.98,,,,2449339.0,,,,,,,,201304.0,,,,,,,,,,,,503455.0,,,,1744580.0,,,,,,,,968025.0,,,,,,,,,,,960920.0,,,,,,,,93416.0,,,,,,,
March 2024,Malda,,,,2945560.0,,,,,,,,,,,1935290.0,,,,,,,,,,1450384.0,,,,,,,,,,,,,1811785.0,,,,,,,,,2909127.0,,,,,,,16.0,,,,,,,,,,,,,3385674.0,,,,,,,,,,,,,,,,,,1216.08,,,,2137460.0,,,,,,,,275257.0,,,,,,,,,,,,523834.0,,,,1338369.0,,,,,,,,3385674.0,,,,,,,,,,,476547.0,,,,,,,,292174.0,,,,,,,
March 2024,Murshidabad,,,,3963788.0,,,,,,,,,,,2608731.0,,,,,,,,,,2018092.0,,,,,,,,,,,,,3144514.0,,,,,,,,,3419560.0,,,,,,,19.0,,,,,,,,,,,,,4626823.0,,,,,,,,,,,,,,,,,,1671.22,,,,3818068.0,,,,,,,,466780.0,,,,,,,,,,,,914243.0,,,,2437045.0,,,,,,,,4626823.0,,,,,,,,,,,1207263.0,,,,,,,,312142.0,,,,,,,
March 2024,Nadia,,,,2600335.0,,,,,,,,,,,1801095.0,,,,,,,,,,1339152.0,,,,,,,,,,,,,2026702.0,,,,,,,,,2121592.0,,,,,,,20.0,,,,,,,,,,,,,3140247.0,,,,,,,,,,,,,,,,,,1301.31,,,,2455894.0,,,,,,,,278356.0,,,,,,,,,,,,550625.0,,,,1626913.0,,,,,,,,3140247.0,,,,,,,,,,,1018655.0,,,,,,,,212602.0,,,,,,,
March 2024,Paschim Bardhaman,,,,1250870.0,,,,,,,,,,,1006268.0,,,,,,,,,,521396.0,,,,,,,,,,,,,742930.0,,,,,,,,,884068.0,,,,,,,21.0,,,,,,,,,,,,,1527664.0,,,,,,,,,,,,,,,,,,557.56,,,,1655376.0,,,,,,,,64783.0,,,,,,,,,,,,390649.0,,,,1199944.0,,,,,,,,1527664.0,,,,,,,,,,,643596.0,,,,,,,,93327.0,,,,,,,
March 2024,Purba Bardhaman,,,,1915187.0,,,,,,,,,,,1344426.0,,,,,,,,,,914310.0,,,,,,,,,,,,,1659599.0,,,,,,,,,1725241.0,,,,,,,22.0,,,,,,,,,,,,,2258736.0,,,,,,,,,,,,,,,,,,954.15,,,,1682923.0,,,,,,,,294363.0,,,,,,,,,,,,522773.0,,,,865787.0,,,,,,,,2258736.0,,,,,,,,,,,533495.0,,,,,,,,78777.0,,,,,,,
March 2024,Purulia,,,,1767745.0,,,,,,,,,,,1128613.0,,,,,,,,,,937909.0,,,,,,,,,,,,,1214805.0,,,,,,,,,1727118.0,,,,,,,23.0,,,,,,,,,,,,,2066522.0,,,,,,,,,,,,,,,,,,1169.34,,,,1264758.0,,,,,,,,133570.0,,,,,,,,,,,,302571.0,,,,828617.0,,,,,,,,2066522.0,,,,,,,,,,,339404.0,,,,,,,,146441.0,,,,,,,
March 2025,Alipurduar,,,,,,,554886.0,,,,,,,,,,,,362273.0,,,,,,,,,,271084.0,,,,,,,,,,,,521933.0,,,,,,,,,,412198.0,,,3.0,,,,,,,,,,,,,,,,,633357.0,,,,,,,,,,,301.51,,,,,,,,,,,769821.0,,,,,,,,71535.0,,,,,216653.0,,,,,,,,,,,481633.0,,,,,,,,633357.0,,,,,,,,,,,221159.0,,,,,,,,,,42178.0,
March 2025,Bankura,,,,,,,2088398.0,,,,,,,,,,,,1333297.0,,,,,,,,,,1079467.0,,,,,,,,,,,,1380206.0,,,,,,,,,,2059573.0,,,4.0,,,,,,,,,,,,,,,,,2412764.0,,,,,,,,,,,1373.84,,,,,,,,,,,2169151.0,,,,,,,,227780.0,,,,,514660.0,,,,,,,,,,,1426711.0,,,,,,,,2412764.0,,,,,,,,,,,353191.0,,,,,,,,,,147608.0,
March 2025,Birbhum,,,,,,,2152683.0,,,,,,,,,,,,1403445.0,,,,,,,,,,1055376.0,,,,,,,,,,,,1464359.0,,,,,,,,,,1979782.0,,,5.0,,,,,,,,,,,,,,,,,2458821.0,,,,,,,,,,,1169.89,,,,,,,,,,,2593728.0,,,,,,,,272667.0,,,,,734667.0,,,,,,,,,,,1586394.0,,,,,,,,2458821.0,,,,,,,,,,,479039.0,,,,,,,,,,91449.0,
March 2025,Cooch Behar,,,,,,,1548338.0,,,,,,,,,,,,986843.0,,,,,,,,,,779619.0,,,,,,,,,,,,1346469.0,,,,,,,,,,1280839.0,,,6.0,,,,,,,,,,,,,,,,,1766462.0,,,,,,,,,,,567.48,,,,,,,,,,,1811846.0,,,,,,,,221164.0,,,,,459889.0,,,,,,,,,,,1130793.0,,,,,,,,1766462.0,,,,,,,,,,,485623.0,,,,,,,,,,113802.0,
March 2025,Dakshin Dinajpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114434.0,,,,,,,,115740.0,,,,,294174.0,,,,,,,,,,,704520.0,,,,,,,,1281857.0,,,,,,,,,,,,,,,,,,,,,,
March 2025,Darjeeling,,,,,,,593304.0,,,,,,,,,,,,396906.0,,,,,,,,,,277954.0,,,,,,,,,,,,529997.0,,,,,,,,,,318359.0,,,7.0,,,,,,,,,,,,,,,,,674860.0,,,,,,,,,,,416.13,,,,,,,,,,,1316870.0,,,,,,,,119366.0,,,,,387520.0,,,,,,,,,,,809984.0,,,,,,,,674860.0,,,,,,,,,,,356501.0,,,,,,,,,,45254.0,
March 2025,Hooghly,,,,,,,2285044.0,,,,,,,,,,,,1514207.0,,,,,,,,,,1039221.0,,,,,,,,,,,,1622842.0,,,,,,,,,,1746351.0,,,10.0,,,,,,,,,,,,,,,,,2553428.0,,,,,,,,,,,1426.71,,,,,,,,,,,3029026.0,,,,,,,,361389.0,,,,,750878.0,,,,,,,,,,,1916759.0,,,,,,,,2553428.0,,,,,,,,,,,807077.0,,,,,,,,,,115873.0,
March 2025,Howrah,,,,,,,1945883.0,,,,,,,,,,,,1279362.0,,,,,,,,,,902984.0,,,,,,,,,,,,1466365.0,,,,,,,,,,1432464.0,,,11.0,,,,,,,,,,,,,,,,,2182346.0,,,,,,,,,,,1144.55,,,,,,,,,,,2367335.0,,,,,,,,264565.0,,,,,581526.0,,,,,,,,,,,1521244.0,,,,,,,,2182346.0,,,,,,,,,,,749882.0,,,,,,,,,,81179.0,
March 2025,Jalpaiguri,,,,,,,1459389.0,,,,,,,,,,,,942505.0,,,,,,,,,,701730.0,,,,,,,,,,,,1184300.0,,,,,,,,,,1103425.0,,,12.0,,,,,,,,,,,,,,,,,1644235.0,,,,,,,,,,,697.26,,,,,,,,,,,1807398.0,,,,,,,,210807.0,,,,,491801.0,,,,,,,,,,,1104790.0,,,,,,,,1644235.0,,,,,,,,,,,540810.0,,,,,,,,,,115333.0,
March 2025,Jhargram,,,,,,,411465.0,,,,,,,,,,,,275969.0,,,,,,,,,,223058.0,,,,,,,,,,,,267652.0,,,,,,,,,,464531.0,,,13.0,,,,,,,,,,,,,,,,,499027.0,,,,,,,,,,,296.96,,,,,,,,,,,555731.0,,,,,,,,47608.0,,,,,139304.0,,,,,,,,,,,368819.0,,,,,,,,499027.0,,,,,,,,,,,34496.0,,,,,,,,,,27900.0,
March 2025,Kalimpong,,,,,,,27694.0,,,,,,,,,,,,18270.0,,,,,,,,,,14690.0,,,,,,,,,,,,28308.0,,,,,,,,,,20189.0,,,14.0,,,,,,,,,,,,,,,,,32960.0,,,,,,,,,,,22.97,,,,,,,,,,,83644.0,,,,,,,,7254.0,,,,,24943.0,,,,,,,,,,,51447.0,,,,,,,,32960.0,,,,,,,,,,,12771.0,,,,,,,,,,1670.0,
March 2025,Kolkata,,,,,,,845151.0,,,,,,,,,,,,569379.0,,,,,,,,,,448942.0,,,,,,,,,,,,780731.0,,,,,,,,,,8413.0,,,15.0,,,,,,,,,,,,,,,,,1018321.0,,,,,,,,,,,456.92,,,,,,,,,,,2838902.0,,,,,,,,231733.0,,,,,599492.0,,,,,,,,,,,2007677.0,,,,,,,,1018321.0,,,,,,,,,,,1009908.0,,,,,,,,,,109311.0,
March 2025,Malda,,,,,,,3188195.0,,,,,,,,,,,,2055422.0,,,,,,,,,,1552136.0,,,,,,,,,,,,1991294.0,,,,,,,,,,3123287.0,,,16.0,,,,,,,,,,,,,,,,,3607558.0,,,,,,,,,,,1363.73,,,,,,,,,,,2603449.0,,,,,,,,330689.0,,,,,669275.0,,,,,,,,,,,1603485.0,,,,,,,,3607558.0,,,,,,,,,,,484271.0,,,,,,,,,,316310.0,
March 2025,Murshidabad,,,,,,,4340119.0,,,,,,,,,,,,2788829.0,,,,,,,,,,2185376.0,,,,,,,,,,,,3441415.0,,,,,,,,,,3705840.0,,,19.0,,,,,,,,,,,,,,,,,4974205.0,,,,,,,,,,,1872.41,,,,,,,,,,,4608778.0,,,,,,,,557410.0,,,,,1154845.0,,,,,,,,,,,2896523.0,,,,,,,,4974205.0,,,,,,,,,,,1268365.0,,,,,,,,,,353957.0,
March 2025,Nadia,,,,,,,2830894.0,,,,,,,,,,,,1899651.0,,,,,,,,,,1432992.0,,,,,,,,,,,,2172034.0,,,,,,,,,,2246266.0,,,20.0,,,,,,,,,,,,,,,,,3332643.0,,,,,,,,,,,1497.34,,,,,,,,,,,3017202.0,,,,,,,,340086.0,,,,,726627.0,,,,,,,,,,,1950489.0,,,,,,,,3332643.0,,,,,,,,,,,1086377.0,,,,,,,,,,233968.0,
March 2025,Paschim Bardhaman,,,,,,,1354398.0,,,,,,,,,,,,1027193.0,,,,,,,,,,546604.0,,,,,,,,,,,,814574.0,,,,,,,,,,889793.0,,,21.0,,,,,,,,,,,,,,,,,1573797.0,,,,,,,,,,,629.13,,,,,,,,,,,1884968.0,,,,,,,,78844.0,,,,,486132.0,,,,,,,,,,,1319992.0,,,,,,,,1573797.0,,,,,,,,,,,684004.0,,,,,,,,,,80764.0,
March 2025,Paschim Medinipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620398.0,,,,,,,,320618.0,,,,,618251.0,,,,,,,,,,,1681529.0,,,,,,,,2802606.0,,,,,,,,,,,,,,,,,,,,,,
March 2025,Purba Bardhaman,,,,,,,2064919.0,,,,,,,,,,,,1396475.0,,,,,,,,,,965119.0,,,,,,,,,,,,1742001.0,,,,,,,,,,1800004.0,,,22.0,,,,,,,,,,,,,,,,,2361594.0,,,,,,,,,,,1081.85,,,,,,,,,,,2312086.0,,,,,,,,351636.0,,,,,660246.0,,,,,,,,,,,1300204.0,,,,,,,,2361594.0,,,,,,,,,,,561590.0,,,,,,,,,,84418.0,
March 2025,Purba Medinipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2825628.0,,,,,,,,420110.0,,,,,651026.0,,,,,,,,,,,1754492.0,,,,,,,,2726291.0,,,,,,,,,,,,,,,,,,,,,,
March 2025,Purulia,,,,,,,1905429.0,,,,,,,,,,,,1189565.0,,,,,,,,,,1000011.0,,,,,,,,,,,,1294086.0,,,,,,,,,,1821331.0,,,23.0,,,,,,,,,,,,,,,,,2189576.0,,,,,,,,,,,1333.55,,,,,,,,,,,1547648.0,,,,,,,,164867.0,,,,,387287.0,,,,,,,,,,,995494.0,,,,,,,,2189576.0,,,,,,,,,,,368245.0,,,,,,,,,,164063.0,
March 2025,Uttar Dinajpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689458.0,,,,,,,,190992.0,,,,,433014.0,,,,,,,,,,,1065452.0,,,,,,,,2881953.0,,,,,,,,,,,,,,,,,,,,,,
September 2016,Alipurduar,31783.0,,,,,,,,,,,,33430.0,,,,,,,,,,28587.0,,,,,,,,,,,,,61137.0,,,,,,,,,34322.0,,,,,,,,,,,,,,,62017.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27695.0,,,,,,,,,,9181.0,,,,,,,,
September 2016,Bankura,543302.0,,,,,,,,,,,,593190.0,,,,,,,,,,601813.0,,,,,,,,,,,,,724968.0,,,,,,,,,1042646.0,,,,,,,,,,,,,,,1195003.0,,,,,,,,,,,,,,,,,,,,,,,,,,363.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152357.0,,,,,,,,,,256931.0,,,,,,,,
September 2016,Birbhum,595649.0,,,,,,,,,,,,513887.0,,,,,,,,,,682149.0,,,,,,,,,,,,,771891.0,,,,,,,,,904380.0,,,,,,,,,,,,,,,1196036.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291656.0,,,,,,,,,,247464.0,,,,,,,,
September 2016,Cooch Behar,443190.0,,,,,,,,,,,,441440.0,,,,,,,,,,384532.0,,,,,,,,,,,,,578101.0,,,,,,,,,535638.0,,,,,,,,,,,,,,,825972.0,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290334.0,,,,,,,,,,118322.0,,,,,,,,
September 2016,Dakshin Dinajpur,289737.0,,,,,,,,,,,,313575.0,,,,,,,,,,304463.0,,,,,,,,,,,,,429223.0,,,,,,,,,554231.0,,,,,,,,,,,,,,,618038.0,,,,,,,,,,,,,,,,,,,,,,,,,,128.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63807.0,,,,,,,,,,166070.0,,,,,,,,
