table_id,state,indicator,file,codepath,quarters_present,usable_run,fill_pct,last_quarter,int_score,use_score,arr_score,integrity_flags,useful_flags,arrange_flags,unit_declared,unit_source,tier,verify_n,error_rate_ub95,disposition,recon_checks,recon_fails,recon_fail_rate
mizoram__sui,mizoram,sui,mizoram_sui.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__uncategorized,mizoram,uncategorized,mizoram_uncategorized.csv,A/raw,18,6,19.0,September 2025,100,75,25,,SPARSE,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,lakh (low),deposit_magnitude,,,,,0,0,
mizoram__weaker_section,mizoram,weaker_section,mizoram_weaker_section.csv,A/raw,24,24,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__weaker_section_os,mizoram,weaker_section_os,mizoram_weaker_section_os.csv,A/raw,3,2,35.6,December 2021,100,25,25,,SPARSE;NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,lakh (low),deposit_magnitude,,,,,0,0,
mizoram__women_finance,mizoram,women_finance,mizoram_women_finance.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__aadhaar_authentication,nagaland,aadhaar_authentication,nagaland_aadhaar_authentication.csv,A/raw,2,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__agri_npa,nagaland,agri_npa,nagaland_agri_npa.csv,A/raw,3,1,51.1,March 2025,100,50,25,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,n/a,no-money-cols,,,,,0,0,
nagaland__agri_outstanding,nagaland,agri_outstanding,nagaland_agri_outstanding.csv,A/raw,2,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__branch_network,nagaland,branch_network,nagaland_branch_network.csv,A/raw,1,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__credit_deposit_ratio,nagaland,credit_deposit_ratio,nagaland_credit_deposit_ratio.csv,A/raw,3,1,48.1,March 2025,100,25,50,,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,70,0,0.0
nagaland__crop_insurance,nagaland,crop_insurance,nagaland_crop_insurance.csv,A/raw,1,1,100.0,March 2019,100,25,50,,NO_TREND;PARTIAL_DISTRICTS;STALE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__dcc_meetings,nagaland,dcc_meetings,nagaland_dcc_meetings.csv,A/raw,1,1,97.2,June 2021,100,0,50,,NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__digital_transactions,nagaland,digital_transactions,nagaland_digital_transactions.csv,A/raw,2,1,57.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__education_loan,nagaland,education_loan,nagaland_education_loan.csv,A/raw,1,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__flc_report,nagaland,flc_report,nagaland_flc_report.csv,A/raw,2,1,34.0,December 2024,100,25,50,,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__housing_pmay,nagaland,housing_pmay,nagaland_housing_pmay.csv,A/raw,4,2,33.4,March 2025,100,50,50,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__jlg,nagaland,jlg,nagaland_jlg.csv,A/raw,1,1,100.0,March 2025,100,75,50,,NO_TREND,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__kcc,nagaland,kcc,nagaland_kcc.csv,A/raw,3,3,100.0,September 2019,100,0,50,,NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__msme_npa,nagaland,msme_npa,nagaland_msme_npa.csv,A/raw,2,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__msme_outstanding,nagaland,msme_outstanding,nagaland_msme_outstanding.csv,A/raw,2,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__non_ps_npa,nagaland,non_ps_npa,nagaland_non_ps_npa.csv,A/raw,2,1,100.0,March 2025,100,75,50,,NO_TREND,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__nrlm,nagaland,nrlm,nagaland_nrlm.csv,A/raw,4,3,44.8,March 2025,100,25,50,,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__pmegp,nagaland,pmegp,nagaland_pmegp.csv,A/raw,4,3,46.5,March 2025,100,50,50,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__pmjdy,nagaland,pmjdy,nagaland_pmjdy.csv,A/raw,1,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__pmmy_mudra_disbursement,nagaland,pmmy_mudra_disbursement,nagaland_pmmy_mudra_disbursement.csv,A/raw,1,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__recovery_bakijai,nagaland,recovery_bakijai,nagaland_recovery_bakijai.csv,A/raw,3,3,100.0,September 2019,100,0,50,,NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__shg,nagaland,shg,nagaland_shg.csv,A/raw,1,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__social_security,nagaland,social_security,nagaland_social_security.csv,A/raw,4,1,50.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__sui,nagaland,sui,nagaland_sui.csv,A/raw,1,1,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
nagaland__uncategorized,nagaland,uncategorized,nagaland_uncategorized.csv,A/raw,6,2,26.3,March 2025,100,0,25,,SPARSE;NO_TREND;TARGET_ONLY;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,n/a,no-money-cols,,,,,0,0,
odisha__acp_district_agri,odisha,acp_district_agri,odisha_acp_district_agri.csv,hybrid,7,6,100.0,December 2025,100,75,75,,NO_UNITS,ORPHAN_COL,unknown,needs-caption,,,,,0,0,
odisha__acp_district_agri_allied,odisha,acp_district_agri_allied,odisha_acp_district_agri_allied.csv,hybrid,7,6,93.7,December 2025,100,100,75,,,ORPHAN_COL,unknown,needs-caption,,,,,210,208,99.0
odisha__acp_district_ancillary,odisha,acp_district_ancillary,odisha_acp_district_ancillary.csv,hybrid,7,6,100.0,December 2025,100,100,75,,,ORPHAN_COL,unknown,needs-caption,,,,,210,203,96.7
odisha__acp_district_msme,odisha,acp_district_msme,odisha_acp_district_msme.csv,hybrid,7,6,100.0,December 2025,100,100,75,,,ORPHAN_COL,unknown,needs-caption,,,,,210,0,0.0
odisha__acp_district_total,odisha,acp_district_total,odisha_acp_district_total.csv,hybrid,7,6,100.0,December 2025,100,75,75,,TARGET_ONLY,ORPHAN_COL,unknown,needs-caption,,,,,210,0,0.0
odisha__apy,odisha,apy,odisha_apy.csv,hybrid,2,1,47.6,March 2025,100,25,75,,SPARSE;NO_TREND;NO_UNITS,NULL_COL,n/a,no-money-cols,,,,,0,0,
odisha__bharatnet,odisha,bharatnet,odisha_bharatnet.csv,hybrid,7,6,45.8,December 2025,100,50,100,,SPARSE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__bharatnet_p2,odisha,bharatnet_p2,odisha_bharatnet_p2.csv,hybrid,7,6,35.3,December 2025,100,50,100,,SPARSE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__bharatnet_p3,odisha,bharatnet_p3,odisha_bharatnet_p3.csv,hybrid,1,1,100.0,March 2024,100,0,100,,NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__bharatnet_p4,odisha,bharatnet_p4,odisha_bharatnet_p4.csv,hybrid,1,1,100.0,March 2024,100,25,100,,NO_TREND;STALE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__branch_network,odisha,branch_network,odisha_branch_network.csv,hybrid,7,6,70.0,December 2025,100,100,100,,,,n/a,no-money-cols,,,,,0,0,
odisha__branch_network_p2,odisha,branch_network_p2,odisha_branch_network_p2.csv,hybrid,7,6,62.3,December 2025,100,100,100,,,,n/a,no-money-cols,,,,,0,0,
odisha__branch_network_p3,odisha,branch_network_p3,odisha_branch_network_p3.csv,hybrid,1,1,100.0,March 2024,100,50,100,,NO_TREND;STALE,,n/a,no-money-cols,,,,,0,0,
odisha__branch_network_p4,odisha,branch_network_p4,odisha_branch_network_p4.csv,hybrid,1,1,100.0,March 2024,100,50,100,,NO_TREND;STALE,,n/a,no-money-cols,,,,,0,0,
odisha__cgtmse,odisha,cgtmse,odisha_cgtmse.csv,hybrid,1,1,100.0,March 2024,100,50,75,,NO_TREND;STALE,ORPHAN_COL,unknown,needs-caption,,,,,0,0,
odisha__cgtmse_p2,odisha,cgtmse_p2,odisha_cgtmse_p2.csv,hybrid,1,1,100.0,March 2024,100,50,100,,NO_TREND;STALE,,unknown,needs-caption,,,,,0,0,
odisha__cm_srim,odisha,cm_srim,odisha_cm_srim.csv,hybrid,6,6,28.6,December 2025,100,75,100,,SPARSE,,unknown,needs-caption,,,,,0,0,
odisha__digital_coverage_business,odisha,digital_coverage_business,odisha_digital_coverage_business.csv,hybrid,1,1,100.0,December 2025,100,50,100,,NO_TREND;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__digital_coverage_savings,odisha,digital_coverage_savings,odisha_digital_coverage_savings.csv,hybrid,5,3,29.1,December 2025,75,25,100,HEADER_ATE_ROW,SPARSE;NO_TREND;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__digital_coverage_savings_p2,odisha,digital_coverage_savings_p2,odisha_digital_coverage_savings_p2.csv,hybrid,5,3,30.0,December 2025,100,25,100,,SPARSE;NO_TREND;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__digital_coverage_savings_p3,odisha,digital_coverage_savings_p3,odisha_digital_coverage_savings_p3.csv,hybrid,2,1,52.2,September 2024,100,0,100,,NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__digital_coverage_savings_p4,odisha,digital_coverage_savings_p4,odisha_digital_coverage_savings_p4.csv,hybrid,1,1,100.0,March 2024,100,0,100,,NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__district_misc,odisha,district_misc,odisha_district_misc.csv,hybrid,4,1,21.8,March 2025,75,50,50,TRANSIENT_GAP,SPARSE;NO_TREND,ORPHAN_COL;NULL_COL,unknown,needs-caption,,,,,0,0,
odisha__kcc,odisha,kcc,odisha_kcc.csv,hybrid,7,6,83.0,December 2025,100,75,100,,NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__key_indicators,odisha,key_indicators,odisha_key_indicators.csv,hybrid,2,1,39.1,September 2025,75,0,75,HEADER_ATE_ROW,SPARSE;NO_TREND;PARTIAL_DISTRICTS;NO_UNITS,NULL_COL,unknown,needs-caption,,,,,0,0,
odisha__mudra,odisha,mudra,odisha_mudra.csv,hybrid,7,6,59.5,December 2025,100,100,100,,,,unknown,needs-caption,,,,,0,0,
odisha__npa,odisha,npa,odisha_npa.csv,hybrid,1,1,100.0,March 2024,100,0,100,,NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__pm_surya_ghar,odisha,pm_surya_ghar,odisha_pm_surya_ghar.csv,hybrid,3,3,100.0,December 2025,100,75,100,,NO_TREND,,unknown,needs-caption,,,,,0,0,
odisha__pmegp,odisha,pmegp,odisha_pmegp.csv,hybrid,4,3,42.4,December 2025,100,50,100,,SPARSE;NO_TREND,,n/a,no-money-cols,,,,,0,0,
odisha__pmegp_p2,odisha,pmegp_p2,odisha_pmegp_p2.csv,hybrid,1,1,100.0,December 2025,100,50,100,,NO_TREND;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__pmfme,odisha,pmfme,odisha_pmfme.csv,hybrid,3,1,33.9,December 2025,75,50,100,HEADER_ATE_ROW,SPARSE;NO_TREND,,unknown,needs-caption,,,,,0,0,
odisha__pmjdy,odisha,pmjdy,odisha_pmjdy.csv,hybrid,2,1,50.0,March 2025,100,50,100,,NO_TREND;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__pmjdy_p2,odisha,pmjdy_p2,odisha_pmjdy_p2.csv,hybrid,2,1,50.0,March 2025,100,75,100,,NO_TREND,,n/a,no-money-cols,,,,,0,0,
odisha__pmjdy_p3,odisha,pmjdy_p3,odisha_pmjdy_p3.csv,hybrid,1,1,100.0,March 2024,100,25,100,,NO_TREND;STALE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__pmjdy_p4,odisha,pmjdy_p4,odisha_pmjdy_p4.csv,hybrid,1,1,100.0,March 2024,100,25,100,,NO_TREND;STALE;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
odisha__rseti,odisha,rseti,odisha_rseti.csv,hybrid,5,2,40.4,December 2025,75,25,75,TRANSIENT_GAP,SPARSE;NO_TREND;TARGET_ONLY,ORPHAN_COL,unknown,needs-caption,,,,,0,0,
odisha__rseti_p2,odisha,rseti_p2,odisha_rseti_p2.csv,hybrid,3,1,63.6,March 2025,100,50,75,,NO_TREND;NO_UNITS,ORPHAN_COL,unknown,needs-caption,,,,,0,0,
odisha__rseti_p3,odisha,rseti_p3,odisha_rseti_p3.csv,hybrid,3,1,57.1,March 2025,100,50,100,,NO_TREND;TARGET_ONLY,,n/a,no-money-cols,,,,,0,0,
odisha__rseti_p4,odisha,rseti_p4,odisha_rseti_p4.csv,hybrid,1,1,100.0,March 2024,100,25,100,,NO_TREND;STALE;TARGET_ONLY,,n/a,no-money-cols,,,,,0,0,
odisha__rseti_p5,odisha,rseti_p5,odisha_rseti_p5.csv,hybrid,1,1,100.0,March 2024,100,25,75,,NO_TREND;STALE;NO_UNITS,ORPHAN_COL,unknown,needs-caption,,,,,0,0,
odisha__rseti_p6,odisha,rseti_p6,odisha_rseti_p6.csv,hybrid,1,1,100.0,March 2024,100,25,100,,NO_TREND;STALE;TARGET_ONLY,,n/a,no-money-cols,,,,,0,0,
odisha__sarfaesi,odisha,sarfaesi,odisha_sarfaesi.csv,hybrid,1,1,100.0,March 2024,100,50,100,,NO_TREND;STALE,,unknown,needs-caption,,,,,0,0,
odisha__shg,odisha,shg,odisha_shg.csv,hybrid,7,4,38.9,December 2025,75,75,100,HEADER_ATE_ROW,SPARSE,,unknown,needs-caption,,,,,0,0,
odisha__shg_p2,odisha,shg_p2,odisha_shg_p2.csv,hybrid,1,1,100.0,March 2024,100,25,100,,NO_TREND;STALE;TARGET_ONLY,,unknown,needs-caption,,,,,0,0,
odisha__shg_p3,odisha,shg_p3,odisha_shg_p3.csv,hybrid,1,1,99.5,March 2024,100,50,100,,NO_TREND;STALE,,unknown,needs-caption,,,,,0,0,
odisha__social_security_claims,odisha,social_security_claims,odisha_social_security_claims.csv,hybrid,4,4,38.2,December 2025,75,75,75,HEADER_ATE_ROW,SPARSE,NULL_COL,unknown,needs-caption,,,,,0,0,
odisha__stand_up_india,odisha,stand_up_india,odisha_stand_up_india.csv,hybrid,6,5,50.0,September 2025,100,100,100,,,,unknown,needs-caption,,,,,0,0,
odisha__stand_up_india_p2,odisha,stand_up_india_p2,odisha_stand_up_india_p2.csv,hybrid,1,1,100.0,March 2024,100,50,100,,NO_TREND;STALE,,unknown,needs-caption,,,,,0,0,
odisha__suy,odisha,suy,odisha_suy.csv,hybrid,5,3,20.4,December 2025,100,50,100,,SPARSE;NO_TREND,,unknown,needs-caption,,,,,0,0,
odisha__town_hall_msme,odisha,town_hall_msme,odisha_town_hall_msme.csv,hybrid,3,3,44.8,September 2025,75,25,100,TRANSIENT_GAP,SPARSE;NO_TREND;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
punjab__priority_sector,punjab,priority_sector,punjab_priority_sector.csv,B/slug,19,10,100.0,December 2025,100,75,50,,NO_UNITS,DATE_FORMAT;FY_NULL,unknown,needs-caption,,,,,0,0,
rajasthan__acp_accounts,rajasthan,acp_accounts,rajasthan_acp_accounts.csv,hybrid,20,14,99.1,December 2025,75,75,100,TRANSIENT_GAP,NO_UNITS,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__acp_agriculture,rajasthan,acp_agriculture,rajasthan_acp_agriculture.csv,hybrid,2,2,100.0,December 2025,100,50,100,,NO_TREND;NO_UNITS,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__acp_msme,rajasthan,acp_msme,rajasthan_acp_msme.csv,hybrid,2,2,100.0,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__acp_other_priority,rajasthan,acp_other_priority,rajasthan_acp_other_priority.csv,hybrid,2,2,100.0,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__acp_summary,rajasthan,acp_summary,rajasthan_acp_summary.csv,hybrid,15,6,58.7,December 2025,100,75,100,,NO_UNITS,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__ambedkar_scheme,rajasthan,ambedkar_scheme,rajasthan_ambedkar_scheme.csv,hybrid,2,2,100.0,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__apy,rajasthan,apy,rajasthan_apy.csv,hybrid,3,3,100.0,December 2025,100,50,100,,NO_TREND;NO_UNITS,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__credit_deposit_ratio,rajasthan,credit_deposit_ratio,rajasthan_credit_deposit_ratio.csv,hybrid,5,5,100.0,December 2025,100,75,100,,NO_UNITS,,lakh (medium),deposit_magnitude,,,,,178,0,0.0
rajasthan__jan_suraksha,rajasthan,jan_suraksha,rajasthan_jan_suraksha.csv,hybrid,2,2,100.0,December 2025,100,25,100,,NO_TREND;TARGET_ONLY;NO_UNITS,,n/a,no-money-cols,,,,,0,0,
rajasthan__mnsupy,rajasthan,mnsupy,rajasthan_mnsupy.csv,hybrid,2,2,65.4,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__non_priority_sector,rajasthan,non_priority_sector,rajasthan_non_priority_sector.csv,hybrid,2,2,100.0,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__nrlm,rajasthan,nrlm,rajasthan_nrlm.csv,hybrid,2,2,100.0,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__nwr_pledge,rajasthan,nwr_pledge,rajasthan_nwr_pledge.csv,hybrid,2,2,100.0,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__pmajay,rajasthan,pmajay,rajasthan_pmajay.csv,hybrid,2,2,100.0,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__pmegp,rajasthan,pmegp,rajasthan_pmegp.csv,hybrid,2,2,73.3,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__pmjdy,rajasthan,pmjdy,rajasthan_pmjdy.csv,hybrid,4,3,81.2,December 2025,100,50,100,,NO_TREND;NO_UNITS,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__rseti,rajasthan,rseti,rajasthan_rseti.csv,hybrid,2,2,100.0,December 2025,100,50,100,,NO_TREND;TARGET_ONLY,,lakh (medium),deposit_magnitude,,,,,0,0,
rajasthan__vishwakarma,rajasthan,vishwakarma,rajasthan_vishwakarma.csv,hybrid,1,1,100.0,December 2025,100,75,100,,NO_TREND,,lakh (medium),deposit_magnitude,,,,,0,0,
sikkim__atm_network,sikkim,atm_network,sikkim_atm_network.csv,A/raw,4,2,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
sikkim__branch_network,sikkim,branch_network,sikkim_branch_network.csv,A/raw,4,2,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
sikkim__digital_transactions,sikkim,digital_transactions,sikkim_digital_transactions.csv,A/raw,4,2,100.0,March 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
tamil-nadu__aabcs,tamil-nadu,aabcs,tamil-nadu_aabcs.csv,A/raw,10,3,10.4,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__acp_achievement,tamil-nadu,acp_achievement,tamil-nadu_acp_achievement.csv,A/raw,9,4,10.6,December 2025,75,75,0,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__acp_target_achievement,tamil-nadu,acp_target_achievement,tamil-nadu_acp_target_achievement.csv,A/raw,7,6,31.1,December 2025,100,50,0,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__agriculture,tamil-nadu,agriculture,tamil-nadu_agriculture.csv,A/raw,10,1,8.8,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__apy,tamil-nadu,apy,tamil-nadu_apy.csv,A/raw,8,2,15.6,December 2025,75,25,25,TRANSIENT_GAP,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE,n/a,no-money-cols,,,,,0,0,
tamil-nadu__branch_network,tamil-nadu,branch_network,tamil-nadu_branch_network.csv,A/raw,8,6,1.7,December 2025,100,75,25,,SPARSE,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__cd_ratio,tamil-nadu,cd_ratio,tamil-nadu_cd_ratio.csv,A/raw,8,7,16.0,December 2025,100,75,25,,SPARSE,REDUNDANT_COL;HEADER_STYLE;NULL_COL,crore (low),deposit_magnitude,,,,,76,0,0.0
tamil-nadu__cgtmse,tamil-nadu,cgtmse,tamil-nadu_cgtmse.csv,A/raw,4,1,6.9,June 2025,100,50,0,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__cm_araise,tamil-nadu,cm_araise,tamil-nadu_cm_araise.csv,A/raw,1,1,100.0,December 2024,100,50,25,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__education_loan,tamil-nadu,education_loan,tamil-nadu_education_loan.csv,A/raw,10,2,14.2,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__export_credit,tamil-nadu,export_credit,tamil-nadu_export_credit.csv,A/raw,8,2,5.9,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__housing_loan,tamil-nadu,housing_loan,tamil-nadu_housing_loan.csv,A/raw,9,2,3.0,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__jan_suraksha,tamil-nadu,jan_suraksha,tamil-nadu_jan_suraksha.csv,A/raw,8,8,18.9,December 2025,100,75,50,,SPARSE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
tamil-nadu__kcc_animal_husbandry,tamil-nadu,kcc_animal_husbandry,tamil-nadu_kcc_animal_husbandry.csv,A/raw,10,8,20.2,December 2025,100,75,0,,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__kcc_fisheries,tamil-nadu,kcc_fisheries,tamil-nadu_kcc_fisheries.csv,A/raw,10,9,23.4,December 2025,100,75,0,,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__msme,tamil-nadu,msme,tamil-nadu_msme.csv,A/raw,7,3,2.3,December 2025,100,50,0,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__needs,tamil-nadu,needs,tamil-nadu_needs.csv,A/raw,8,4,7.8,September 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__npa,tamil-nadu,npa,tamil-nadu_npa.csv,A/raw,6,6,33.3,December 2025,100,75,50,,SPARSE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
tamil-nadu__nulm,tamil-nadu,nulm,tamil-nadu_nulm.csv,A/raw,6,2,14.3,September 2025,100,50,50,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE,crore (low),deposit_magnitude,,,,,0,0,
