observation_id,release_id,schema_version,state_lgd_code,district_lgd_code,district,boundary_version,boundary_status,period,financial_year,periodicity,indicator_id,value,unit,source_value,source_field_label,source_id,source_artifact,source_table,source_page,missing_reason,quality_status,quality_flags
obs-d3932a237ebea53d7860,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,35136,count,35136,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-f21b94b0c4878daeccf4,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,46720,count,46720,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-a9cd3ddb781c86aaefdb,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,66965,count,66965,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-2e9a9d1da5835623a3cb,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,194273.97,INR lakh,194273.97,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-e13c3466f2bda501c860,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_rural_accounts,35085,count,35085,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-e527ae6877d568b73a99,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,2601,count,2601,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-b450b563671a776983ce,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,14832,count,14832,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-b8e9a8c8999c123d4229,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,20739,count,20739,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-b2b3bd91f24548eda9a6,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,1027.64,INR lakh,1027.64,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-b93b283e82937a83baa0,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_rural_accounts,37541,count,37541,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-24c7317f596fa4118f9a,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,6117,count,6117,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-3473b2f3931687249916,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,18650,count,18650,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-f1bdd61b308ddf07131c,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,27863,count,27863,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-17c8e9aa25d9586eff58,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,4354.21,INR lakh,4354.21,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-c5f13e863781604febe2,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_rural_accounts,9548,count,9548,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-d859112ad5f5d19e8723,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,636,count,636,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-90a382ba13bd961643c6,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,4198,count,4198,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-7f8604c370bc5103999f,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,5986,count,5986,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-707e6409b965d889da27,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,305.60,INR lakh,305.60,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-db6464c7e7dad63e1e4f,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_rural_accounts,34259,count,34259,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-a7c09e6f4bf3c9c90b4f,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,0,count,0,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-894667813858954739bb,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,15752,count,15752,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-99f1c35451e367cf652d,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,18505,count,18505,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-4b5cc8eded06895290a4,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,1231.43,INR lakh,1231.43,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-428702c64b8db8fe20be,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_rural_accounts,15604,count,15604,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-afa0a74c82bc5002be7a,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,1,count,1,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-fe33a07981d2ba65ad75,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,6635,count,6635,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-2a9ab0b4383d97f19761,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,10921,count,10921,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-054c07293a401cba040e,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,890.49,INR lakh,890.49,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-3c195049f896ae5c3d5b,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_rural_accounts,121897,count,121897,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-a94cfb77f0c01d8e0f2a,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,12706,count,12706,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-c5743d141ae6c7f799e4,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,56377,count,56377,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-9042a2870dbc4412bdd2,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,78558,count,78558,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-bb447fb98d61281109d6,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,3035.91,INR lakh,3035.91,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-a1506dc34b89b7b120b0,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_rural_accounts,36208,count,36208,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-67b03cfcb4c59a17b9ad,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,9034,count,9034,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-aac55fa027adebd807e9,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,14348,count,14348,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-44fcf6f4780d25149c4e,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,30823,count,30823,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-881699fefc410feb6383,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,5462.00,INR lakh,5462.00,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-76adce40ca24106e5963,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2020-06-30,2020-21,quarterly,pmjdy_rural_accounts,48427,count,48427,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-0872d9c47e99b042d565,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2020-06-30,2020-21,quarterly,pmjdy_urban_accounts,5037,count,5037,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-7a87680bfef3c71e677a,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2020-06-30,2020-21,quarterly,pmjdy_male_accounts,21765,count,21765,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-1bb3af7644eff9217214,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2020-06-30,2020-21,quarterly,pmjdy_female_accounts,31699,count,31699,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-425d5a9fc7e7db72213a,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2020-06-30,2020-21,quarterly,pmjdy_deposits_lakh,5109.48,INR lakh,5109.48,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-3ac26480ee038dffccf4,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,aadhaar_seeded_casa,1309,count,1309,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|semantic_scope_review_required
obs-3a75e38776ed5b14b5f7,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,aadhaar_authenticated_casa,1962,count,1962,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|semantic_scope_review_required
obs-1793a81197ff12f94462,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,operative_casa,62950,count,62950,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|semantic_scope_review_required
obs-2af7579a610ebce0d5e2,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,aadhaar_seeded_casa,2192,count,2192,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|semantic_scope_review_required
obs-aa5419b8ff0305107082,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,aadhaar_authenticated_casa,2525,count,2525,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|semantic_scope_review_required
obs-f43d9675c45af5419802,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,operative_casa,69771,count,69771,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|semantic_scope_review_required
obs-fc65652312e71b8edcb9,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,aadhaar_seeded_casa,94838,count,94838,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|semantic_scope_review_required
obs-1087a02d39ee34eea0b2,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2020-06-30,2020-21,quarterly,aadhaar_authenticated_casa,123031,count,123031,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|semantic_scope_review_required
