observation_id,release_id,schema_version,state_lgd_code,district_lgd_code,district,boundary_version,boundary_status,period,financial_year,periodicity,indicator_id,value,unit,source_value,source_field_label,source_id,source_artifact,source_artifact_sha256,extraction_run_id,source_table,source_page,missing_reason,quality_status,quality_flags
obs-5732e0989d5b55fa3d44,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,total_advances_lakh,18055.83,INR lakh,18055.83,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-cba8b074de8670a7d330,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,total_deposits_lakh,3596698.13,INR lakh,3596698.13,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-2150cbaeccd42c3bf194,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,credit_deposit_ratio,29.54,percent,29.54,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-5b56609bda3dca692cd2,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,total_advances_lakh,8375.38,INR lakh,8375.38,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-dfae13c3dd6b66a14222,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,total_deposits_lakh,28353.92,INR lakh,28353.92,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-b5f5603a2a48274b890b,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,credit_deposit_ratio,1.01,percent,1.01,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-8871cb4b80369f02495a,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,total_advances_lakh,98090.40,INR lakh,98090.40,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-65de3c7c5e5b8cbaebe9,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,total_deposits_lakh,9688052.19,INR lakh,9688052.19,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-b9f8806b92eb51303743,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,credit_deposit_ratio,4.84,percent,4.84,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-cd349c536ad00ec6454b,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,total_advances_lakh,64387.59,INR lakh,64387.59,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-32b707258898f211d647,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,total_deposits_lakh,1329451.81,INR lakh,1329451.81,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-4bf0008c96ac155703a1,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2021-06-30,2021-22,quarterly,credit_deposit_ratio,3.31,percent,3.31,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-2dc92dc3f7151c0cc1ef,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2021-06-30,2021-22,quarterly,total_advances_lakh,32025.29,INR lakh,32025.29,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-b76988fe438a8fc2b4d1,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2021-06-30,2021-22,quarterly,total_deposits_lakh,968776.69,INR lakh,968776.69,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-9db0d13e0f0098cfb0dd,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,9,count,9,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-76c90ee529e960303684,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,32,count,32,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-0bcd0864aed210f06154,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,15,count,15,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-0c54bf0822ea595e2903,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,42,count,42,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-d73b5f94e3d3366e3035,meghalaya-standardized-preview-v2,observations-v2,17,274,East Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,267,count,267,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-e5108fb4bbb966b49250,meghalaya-standardized-preview-v2,observations-v2,17,274,East Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,112,count,112,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-c823ebd846acc7cf3f10,meghalaya-standardized-preview-v2,observations-v2,17,656,North Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,7,count,7,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-ff8d2bb499a579592c19,meghalaya-standardized-preview-v2,observations-v2,17,656,North Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,18,count,18,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-cdf87b7a9077ecd88f98,meghalaya-standardized-preview-v2,observations-v2,17,276,Ri Bhoi,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,38,count,38,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-006b922483ad7be351ac,meghalaya-standardized-preview-v2,observations-v2,17,276,Ri Bhoi,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,55,count,55,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-6a049fc13ca9e423bf32,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,3,count,3,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-473fdc0a74350aa2168e,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,19,count,19,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-3285a51c86f6c870218f,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,6,count,6,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-a47e6eb78cadc0e7ed01,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,46,count,46,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-eb872375745c6b478d40,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,6,count,6,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-d220ca37bc1d799379e6,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,12,count,12,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-a94873769fb37dcd9391,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,42,count,42,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-fc757c2e009df9a23a53,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,204,count,204,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-1aef2139490325f55d50,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,atm_count,24,count,24,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-40fa425f54f66e5e970d,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,csp_count,70,count,70,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked
obs-c9d00402952978479ae8,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2021-06-30,2021-22,quarterly,atm_count,11,count,11,Total ATM,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-49a85ab29fc290cafa04,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-11-before-2022-06,as-reported-pre-split,2021-06-30,2021-22,quarterly,csp_count,99,count,99,Total CSP,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,branch_network,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-f50954aaa9c75313da0d,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,pmjdy_rural_accounts,17875,count,17875,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-efc8de944294909bacd4,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,pmjdy_urban_accounts,7048,count,7048,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-0b10bb2ea7ff1eb75175,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,pmjdy_male_accounts,9826,count,9826,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-28dd6f0775299c0eb356,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,pmjdy_female_accounts,15092,count,15092,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-7fef5c5abdd03bd9c129,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,pmjdy_deposits_lakh,681.38,INR lakh,681.38,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
obs-e6a98e38a01e39ada0b0,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-11-before-2022-06,not-affected,2021-06-30,2021-22,quarterly,pmjdy_rural_accounts,33543,count,33543,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,pmjdy,,,suspect,source_document_unlinked
